year month day hour minute second lst_hours obs_ra_deg obs_dec_deg lat_deg lon_deg elevation_m total_offset_roll total_offset_pitch predicted_roll_offset predicted_pitch_offset residual_ra residual_dec roll_hours pitch_deg ch ih mah meh nP tfh phh id mad med tfd pdd
2026 6 24 21 17 48 5.082227312126219 60.940393128584354 76.95296338181109 20.7081 -156.2567 3048.0 -0.039854354732983356 -0.01099128199912436 -0.03862548619508743 -0.010913281701505184 -0.0012288685378959233 -7.800029761917578e-05 1.0195344368872616 76.95296338181109 0.00021475605221926846 7.27220521664304e-05 -0.0007063134659898312 -0.00024831381963284077 -0.00016736971082897002 0.00013245901510200862 6.470165615589427e-06 -9.69627362219072e-05 4.475529344744259e-05 -0.00021044079979138663 9.685997505517818e-05 -2.6045792389231516e-05
2026 6 24 21 50 7 5.622313099637755 114.22677125032143 48.73715774480046 20.7081 -156.2567 3048.0 -0.0022941137330082044 -0.019569263224744966 -0.0014778213808313012 -0.019702328369021416 -0.0008162923521769032 0.00013306514427645008 -1.992804983717007 48.73715774480046 7.351071381078842e-05 7.27220521664304e-05 -0.00016767199282681294 0.00012392333123309167 -4.420593256882592e-05 -8.567127836509191e-05 -1.2646731505791008e-05 -9.69627362219072e-05 -8.456543882878012e-05 -0.00018914257289865088 4.5618436088049815e-05 -1.6495763599954356e-05
2026 6 24 21 58 47 5.767153022083861 121.1750121305601 -8.48368710808133 20.7081 -156.2567 3048.0 0.002862636703922037 -0.024418912548225095 0.002612324431538582 -0.024401796981692314 0.00025031227238345513 -1.7115566532780596e-05 -2.3111811199534786 -8.48368710808133 4.901772463034098e-05 7.27220521664304e-05 2.0816723076477503e-05 -1.851021817718522e-05 5.785182397879514e-06 -6.520181937581588e-05 -1.4667208946249666e-05 -9.69627362219072e-05 -9.651945611391666e-05 -0.0001794339559105277 -5.6145696451336664e-05 2.8714209746016647e-06
2026 6 24 22 33 17 6.343727328996938 126.12651089938416 53.8228946182746 20.7081 -156.2567 3048.0 -0.003183191176089057 -0.01927391385829663 -0.003945633303374052 -0.019233306869864464 0.0007624421272849949 -4.0606988432164565e-05 -2.0647067309620066 53.8228946182746 8.213239097841309e-05 7.27220521664304e-05 -0.00019895783994922374 0.00015352332366578637 -5.303756612166059e-05 -9.883649337872397e-05 -1.3103034104206174e-05 -9.69627362219072e-05 -8.731948430379221e-05 -0.00018706252587644408 5.316859125584874e-05 -1.821710142674526e-05
2026 6 24 22 37 5 6.40723406427593 131.24290831321255 51.874005606269705 20.7081 -156.2567 3048.0 -0.00203700764837282 -0.019716317977929783 -0.001876858645118773 -0.019819773733615875 -0.00016014900325404683 0.00010345575568609239 -2.3422931566049074 51.874005606269705 7.852596500768608e-05 7.27220521664304e-05 -0.0001768133526230009 0.00015997519766754292 -4.941827436228698e-05 -0.00010567942617234556 -1.4864652036438579e-05 -9.69627362219072e-05 -9.765297163679798e-05 -0.00017841723558939423 4.647575140949973e-05 -1.7557473046425705e-05
2026 6 24 22 51 18 6.644827244990103 88.24208039113678 64.87093531580084 20.7081 -156.2567 3048.0 -0.01631886278271308 -0.01241738244524403 -0.015827137976884842 -0.012512528337538242 -0.0004917248058282364 9.514589229421208e-05 0.7620218855809844 64.87093531580084 0.00011416547815664015 7.27220521664304e-05 -0.00035458539519776474 -9.217581568683596e-05 -8.268809190716443e-05 5.290794629988146e-05 4.8359404293058735e-06 -9.69627362219072e-05 3.362748622867071e-05 -0.0002138391387596118 8.240664386516184e-05 -2.195646326116636e-05
2026 6 24 22 56 22 6.729502892060806 79.96522938182383 38.809054873090474 20.7081 -156.2567 3048.0 -0.0014633733498717503 -0.012611388651274574 -0.0005129644414409995 -0.012779454700648785 -0.0009504089084307508 0.00016806604937421102 1.3984875999392168 38.809054873090474 6.22163066350412e-05 7.27220521664304e-05 -0.0001274290250088895 -6.28168358077278e-05 -3.1194109776258043e-05 5.208585189401129e-05 8.87507675619148e-06 -9.69627362219072e-05 6.074686146533352e-05 -0.00020370659396584046 3.29476736865832e-05 -1.3135460177557344e-05
2026 6 24 23 52 31 7.667898468241132 73.80017925757491 32.24787109243841 20.7081 -156.2567 3048.0 0.002298824423768954 -0.008646866645550233 0.0021367839071899652 -0.00872223824262619 0.0001620405165789888 7.537159707595754e-05 2.747886517736138 32.24787109243841 5.73236806583491e-05 7.27220521664304e-05 -8.052673789332195e-05 -9.069591640569473e-05 -2.446955738461125e-05 8.832990687680586e-05 1.743862710207221e-05 -9.69627362219072e-05 0.00011181034924219876 -0.00016410556770463265 9.256398722826482e-06 -1.0914736984214416e-05
2026 6 25 0 39 1 8.445020363633962 158.18973481780907 -47.62785272366968 20.7081 -156.2567 3048.0 0.006845419130625191 -0.02611633249840727 0.006960176397114992 -0.02613132819533348 -0.00011475726648980077 1.4995696926211471e-05 -2.1009619575533094 -47.62785272366968 7.193686181602588e-05 7.27220521664304e-05 0.00015857517422125257 -0.00012500991330414193 4.251658713699932e-05 -8.793254264106718e-05 -1.3333116887081697e-05 -9.69627362219072e-05 -8.869649178820013e-05 -0.0001859885140267315 -0.00010028855261337102 1.6120304007406246e-05
2026 6 25 1 39 7 9.449429524536384 84.80039603843713 45.37068027296141 20.7081 -156.2567 3048.0 -0.0009860029677839506 -0.0043092292668342955 -0.0010609898017719388 -0.00442139245569706 7.498683398798824e-05 0.00011216318886276416 3.796069788640576 45.37068027296141 6.901092188785163e-05 7.27220521664304e-05 -9.376884655537765e-05 -0.0001852285110704399 -3.9290216886355783e-05 0.0001352549983950848 2.409060384054101e-05 -9.69627362219072e-05 0.00014221447223707336 -0.00011901000429862462 1.3904362196917852e-05 -1.5356332843019138e-05
2026 6 25 1 45 42 9.5594521587089 213.6373463130762 -4.30008059222674 20.7081 -156.2567 3048.0 -0.0013516967215361877 -0.021460415784362405 -0.0014098287792876363 -0.021463247016072273 5.813205775144861e-05 2.8312317098683204e-06 -4.683037595496179 -4.30008059222674 4.861822705593362e-05 7.27220521664304e-05 4.312376470883228e-06 -1.5438908539319766e-05 2.91632076727125e-06 -0.00010700215059408067 -2.9719475606337457e-05 -9.69627362219072e-05 -0.00015969881306713123 -7.373788904265738e-05 -4.561089756892183e-05 1.455421616532235e-06
2026 6 25 2 23 34 10.192291209223711 124.84812876794149 21.721048717314286 20.7081 -156.2567 3048.0 0.00447849504661967 -0.012599521126682677 0.0044455681927502155 -0.01253529917448759 3.292685386945427e-05 -6.422195219508639e-05 1.869082624694279 21.721048717314286 5.218680476029205e-05 7.27220521664304e-05 -5.96654051734747e-05 -4.0851105755325726e-05 -1.545097096607826e-05 5.736154393045683e-05 1.1861565135469589e-05 -9.69627362219072e-05 7.97569292008661e-05 -0.00019256446214838157 -2.7810699820760006e-06 -7.3517886836996376e-06
2026 6 25 3 1 53 10.83265079472694 229.46436141442052 71.66063677564188 20.7081 -156.2567 3048.0 0.008900758661488636 -0.019143075777145444 0.008615204133093357 -0.019178500398993492 0.0002855545283952793 3.542462184804793e-05 -4.464973299567761 71.66063677564188 0.00015408292332873974 7.27220521664304e-05 -0.00020022391850448793 0.0006057221045514022 -0.00011700558402434101 -0.0003316144361591367 -2.8335596790226628e-05 -9.69627362219072e-05 -0.00015616626314033952 -8.533332949846053e-05 2.8607159007267645e-05 -2.425453141652061e-05
2026 6 25 3 27 47 11.265499336059634 190.3783463341974 -25.657624201563966 20.7081 -156.2567 3048.0 0.007325960805418436 -0.025075540128522526 0.007306999526917934 -0.025075210258364677 1.8961278500501805e-05 -3.29870157848855e-07 -1.4263904195535257 -25.657624201563966 5.3784670676800384e-05 7.27220521664304e-05 7.589182367560631e-05 -3.8231163137053224e-05 1.8630688591067507e-05 -4.5883781520975763e-05 -9.052153525268242e-06 -9.69627362219072e-05 -6.190261401871417e-05 -0.00020313062535163884 -8.433893834657266e-05 8.684176980152693e-06
2026 6 25 3 33 1 11.352960366961515 213.1768407875018 47.49808885211269 20.7081 -156.2567 3048.0 -0.0002207062287942283 -0.020401851058822244 -0.000264685251750052 -0.020415645092725754 4.3979022955823664e-05 1.3794033903509473e-05 -2.858829018871937 47.49808885211269 7.175889002160126e-05 7.27220521664304e-05 -0.00013568071100200272 0.00016200618045081086 -4.2323668976854836e-05 -0.0001141921030458513 -1.8142689986252856e-05 -9.69627362219072e-05 -0.00011546986507423962 -0.00015986158881093563 3.22910992635101e-05 -1.6076383634367105e-05
2026 6 25 3 48 34 11.612836614887666 142.97225291867127 -47.45323527670398 20.7081 -156.2567 3048.0 0.03254961663679831 -0.016038782759239194 0.03322527930140495 -0.01613445393741131 -0.000675662664606641 9.567117817211451e-05 2.0813530869762484 -47.45323527670398 7.169766315424571e-05 7.27220521664304e-05 0.0001581017739999574 0.0001232053731561102 4.22572074637775e-05 8.690523548728661e-05 1.3208675146245948e-05 -9.69627362219072e-05 8.795271277253964e-05 -0.000186571486864683 -0.0001004092591695757 1.6061202322801315e-05
2026 6 25 3 59 25 11.794165058023298 153.25653921140267 35.10896878910377 20.7081 -156.2567 3048.0 -2.755686609163075e-05 -0.012371883841788339 0.0005336915492080152 -0.012430570088326931 -0.000561248415299646 5.868624653859213e-05 1.577062443929787 35.10896878910377 5.926385099949428e-05 7.27220521664304e-05 -0.000109271868745052 -6.154303099737806e-05 -2.7267692019742005e-05 5.560738279074198e-05 1.0008347760675259e-05 -9.69627362219072e-05 6.808491282328634e-05 -0.000199833968663349 2.4664799330599092e-05 -1.188311498212097e-05
2026 6 25 4 3 9 11.856557640616927 112.92514013697792 27.601614392954506 20.7081 -156.2567 3048.0 0.0062786111242412014 -0.003483465388936675 0.006259622983634472 -0.0035797040909528732 1.898814060672955e-05 9.623870201619844e-05 4.328214964818399 27.601614392954506 5.470761281291581e-05 7.27220521664304e-05 -3.7600348622271357e-05 -0.00010331089827683071 -2.0277748920873785e-05 0.00011587406585128971 2.7467701559691678e-05 -9.69627362219072e-05 0.0001536904141094064 -9.246586857589071e-05 -1.5717602440785574e-05 -9.342147287032756e-06
2026 6 25 4 24 48 12.21837891209015 152.57151708878965 -20.675706728497634 20.7081 -156.2567 3048.0 0.017827052773496704 -0.01520752458140282 0.017985185608267784 -0.015357918106019497 -0.00015813283477108045 0.0001503935246166769 2.0469444395041734 -20.675706728497634 5.1818820427342895e-05 7.27220521664304e-05 5.5059408693446675e-05 4.203938610824839e-05 1.4636876094498761e-05 6.187391221749331e-05 1.2990311116843992e-05 -9.69627362219072e-05 8.664197699865858e-05 -0.00018758256488564943 -7.451602917666655e-05 6.997978262112932e-06
2026 6 25 4 26 46 12.251246433294344 206.96990060087325 35.67213225891297 20.7081 -156.2567 3048.0 -0.0006012948611195613 -0.020079799029237008 -0.0006913695251569152 -0.020486293360590935 9.007466403735385e-05 0.00040649433135392724 -1.546746940097206 35.67213225891297 5.967912635892342e-05 7.27220521664304e-05 -0.0001119549943459988 6.169725885972063e-05 -2.784132260139447e-05 -5.498073591546879e-05 -9.815959624070782e-06 -9.69627362219072e-05 -6.684922720335817e-05 -0.00020052241804791748 2.594950070423632e-05 -1.2073725430000312e-05
2026 6 25 4 33 22 12.361547606158334 129.66096211711687 30.17134863552032 20.7081 -156.2567 3048.0 0.00446372484197788 -0.005422167447561169 0.004470994230359793 -0.005715505685657263 -7.26938838191242e-06 0.0002933382380960938 3.71748346501721 30.17134863552032 5.607853895462482e-05 7.27220521664304e-05 -5.550064745735405e-05 -0.00010485141285462096 -2.2547506858195524e-05 0.0001084137918360826 2.3591879608610323e-05 -9.69627362219072e-05 0.00014028012479979602 -0.00012274642300955864 -4.993730819576864e-06 -1.02119093031527e-05
2026 6 25 4 46 45 12.585213873400534 181.5012595111825 73.51265987576956 20.7081 -156.2567 3048.0 -0.02841156036189234 -0.012667378619051085 -0.027936715632677078 -0.012653744779527187 -0.00047484472921526313 -1.3633839523897323e-05 0.4851299059883676 73.51265987576956 0.00017082725010555323 7.27220521664304e-05 -0.00056869364607773 -9.33670221546285e-05 -0.00013104260394168718 5.0599966369938594e-05 3.0787295879905213e-06 -9.69627362219072e-05 2.1493214736052774e-05 -0.00021640893355447585 9.567236473339503e-05 -2.4881374192238695e-05
2026 6 25 5 3 37 12.86709464864201 230.78768430343422 -4.5110367036061705 20.7081 -156.2567 3048.0 0.0022225948886404104 -0.02415561511054302 0.0022398410364985466 -0.024179449304938316 -1.7246147858136166e-05 2.3834194395295355e-05 -2.518750971586938 -4.5110367036061705 4.863202029042327e-05 7.27220521664304e-05 1.0580781003165123e-05 -1.0545113383930559e-05 3.059970574326699e-06 -6.967362394626645e-05 -1.598448795937663e-05 -9.69627362219072e-05 -0.00010395715555617008 -0.00017242879717965329 -4.977315018931216e-05 1.5268226235729457e-06
2026 6 25 5 17 29 13.098838527174069 164.85173822692468 -10.776762622159094 20.7081 -156.2567 3048.0 0.014475293553985994 -0.014337324848589185 0.014870274811983109 -0.014153624884784222 -0.0003949812579971141 -0.00018369996380496363 2.108722645379089 -10.776762622159094 4.935177721596104e-05 7.27220521664304e-05 2.7499781871608997e-05 2.1777929313306987e-05 7.382351298671737e-06 6.0525273108763416e-05 1.3382367735024596e-05 -9.69627362219072e-05 8.899021590056416e-05 -0.00018575643365866074 -6.0152114582114904e-05 3.647544026239941e-06
2026 6 25 5 35 59 13.408016057529098 259.3756843080661 4.4654189563512725 20.7081 -156.2567 3048.0 0.0002570306017322289 -0.0226686762448343 0.00020718075393233448 -0.022675661370158195 4.984984779989439e-05 6.985125323894642e-06 -3.8836962296753104 4.4654189563512725 4.86289810726638e-05 7.27220521664304e-05 -6.97202123391728e-06 1.4488782772525591e-05 -3.0289003951354408e-06 -9.670616567231031e-05 -2.4646698431647113e-05 -9.69627362219072e-05 -0.0001443003198393777 -0.00011478444336361972 -3.808415544857777e-05 -1.511382667500424e-06
2026 6 25 5 45 47 13.571796587169912 193.0476635187935 -37.42204520102819 20.7081 -156.2567 3048.0 0.02017627977464946 -0.021173846459948572 0.020163942128419876 -0.021228808909654617 1.2337646229584887e-05 5.4962449706045385e-05 0.7019523525836782 -37.42204520102819 6.104575182528521e-05 7.27220521664304e-05 0.00012765105151104394 3.050513640158944e-05 2.9677097022500295e-05 2.6086696559797242e-05 4.4547273845260415e-06 -9.69627362219072e-05 3.100787032212659e-05 -0.0002144925949184169 -0.00010177188283329387 1.2666007613643096e-05
2026 6 25 6 12 8 14.012165664478383 248.01004385577872 58.646005965873464 20.7081 -156.2567 3048.0 -0.002736778302209833 -0.019424810374579705 -0.002286674454808235 -0.019579146057367325 -0.000450103847401598 0.00015433568278762008 -2.5218372592401987 58.646005965873464 9.317532679493061e-05 7.27220521664304e-05 -0.00021996885460597729 0.00021959339162226527 -6.365506280286499e-05 -0.00013362857129899154 -1.6004074146494464e-05 -9.69627362219072e-05 -0.0001040654819500058 -0.00017232074584791726 5.4171616427995006e-05 -1.984955002013366e-05
