year month day hour minute second lst_hours obs_ra_deg obs_dec_deg lat_deg lon_deg elevation_m total_offset_roll total_offset_pitch predicted_roll_offset predicted_pitch_offset residual_ra residual_dec roll_hours pitch_deg ch ih mah meh nP tfh phh id mad med tfd pdd
2026 6 24 21 35 38 5.380263306222376 139.85750285497136 6.307018741926235 20.7081 -156.2567 3048.0 0.0003061090629660188 -0.02250891358881999 0.0002444310812279582 -0.02245698682963848 6.167798173806058e-05 -5.1926759181510074e-05 -3.943570217442381 6.307018741926235 4.8776588141081574e-05 7.27220521664304e-05 -9.616120248920605e-06 2.0701929154376412e-05 -4.286723449902428e-06 -9.79284442360927e-05 -2.5026670508020987e-05 -9.69627362219072e-05 -0.00014568194654832287 -0.00011186229934139117 -3.6212973531611843e-05 -2.13469752856887e-06
2026 6 24 21 40 13 5.456861342105676 15.844481995874201 17.222560668837612 20.7081 -156.2567 3048.0 0.009433840589413876 -0.0036532785476759153 0.009478695690631866 -0.0037065320648252964 -4.485510121799048e-05 5.325351714938111e-05 4.4005625423807295 17.222560668837612 5.075722829254631e-05 7.27220521664304e-05 -2.1387043595358284e-05 -6.178516954844876e-05 -1.2022729674262819e-05 0.00010844040826785496 2.7926833484792838e-05 -9.69627362219072e-05 0.00015502493034316565 -8.87068169137853e-05 -2.7287903031270778e-05 -5.829213325623737e-06
2026 6 24 21 47 35 5.579975276158441 99.51396149763498 62.58097617835017 20.7081 -156.2567 3048.0 -0.009777356511273086 -0.017028510348289137 -0.010093767195940018 -0.016887739300727844 0.00031641068466693213 -0.00014077104756129305 -1.0542888236838905 62.58097617835017 0.00010528109234091729 7.27220521664304e-05 -0.00031470890787909555 0.00011460687121413928 -7.476326520675551e-05 -6.709418212406253e-05 -6.6907237745948105e-06 -9.69627362219072e-05 -4.624265706139205e-05 -0.00020990853549174112 7.709175147767133e-05 -2.118139499020278e-05
2026 6 24 21 51 48 5.650445469187952 52.1342383336234 15.869233907600082 20.7081 -156.2567 3048.0 0.006610740929754522 -0.012016064764148217 0.006435134448111057 -0.011877154000103474 0.00017560648164346472 -0.00013891076404474317 2.1748295802797255 15.869233907600082 5.040228598924468e-05 7.27220521664304e-05 -4.062760523483782e-05 -3.343482846441003e-05 -1.102571188542336e-05 6.354110733246747e-05 1.3801895317096257e-05 -9.69627362219072e-05 9.147719603841959e-05 -0.00018374854441976973 -1.511464745631065e-05 -5.371161207694315e-06
2026 6 24 22 13 17 6.009481353925624 88.6317744382521 -33.50234483749596 20.7081 -156.2567 3048.0 0.015862260328202413 -0.02277712868380623 0.01587011106312275 -0.022700289264321327 -7.85073492033661e-06 -7.683941948490383e-05 0.10069639137548414 -33.50234483749596 5.814067124729551e-05 7.27220521664304e-05 0.00011228287048424664 3.806634096104e-06 2.5673576756518283e-05 3.583825724125451e-06 6.390390608881783e-07 -9.69627362219072e-05 4.472755313596838e-06 -0.000218090351595541 -9.829488811367936e-05 1.1339330934669531e-05
2026 6 24 22 48 8 6.591904965575374 39.168954019537985 5.692230074511659 20.7081 -156.2567 3048.0 0.012256250246272771 -0.005694309189265377 0.012405873276293278 -0.0056563508696854115 -0.00014962303002050668 -3.7958319579965184e-05 3.9806413642728415 5.692230074511659 4.872161294022993e-05 7.27220521664304e-05 -8.53090284278101e-06 -1.877723928282409e-05 -3.865955082018875e-06 9.838042156593444e-05 2.5261931280854927e-05 -9.69627362219072e-05 0.00014651946401631803 -0.00011003922306790591 -3.697533488561019e-05 -1.926613820144495e-06
2026 6 24 23 2 16 6.828105454779246 138.94063468612777 -1.0555954654784803 20.7081 -156.2567 3048.0 0.0022412822771557257 -0.02391778168865535 0.002434419933706522 -0.023746980354189873 -0.00019313765655079628 -0.00017080133446547782 -2.4346035242959374 -1.0555954654784803 4.8489597281523126e-05 7.27220521664304e-05 2.512689111107609e-06 -2.392181376431574e-06 7.146425633033026e-07 -6.747857279766402e-05 -1.5450471745305328e-05 -9.69627362219072e-05 -0.0001009777316792175 -0.000175331198798888 -4.452965439249087e-05 3.572808522584492e-07
2026 6 24 23 30 28 7.299392280138599 135.57454159381533 3.9968432468050925 20.7081 -156.2567 3048.0 0.003074504179413688 -0.023177652055182837 0.0031381146982312202 -0.023244565352797508 -6.361051881753231e-05 6.69132976146708e-05 -1.7389104927824226 3.9968432468050925 4.8599567506420844e-05 7.27220521664304e-05 -1.0648611559952314e-05 6.702345286445333e-06 -2.7099706745416615e-06 -4.996969468705279e-05 -1.1035467240654489e-05 -9.69627362219072e-05 -7.460751774147422e-05 -0.00019594659321600102 -3.565670731281774e-05 -1.3527867523707758e-06
2026 6 24 23 40 12 7.462058654911741 48.111090283226574 39.62104592107429 20.7081 -156.2567 3048.0 0.0022099038734146276 -0.003177915946925607 0.002299829153344035 -0.0032035682816058397 -8.992527992940759e-05 2.5652334680232886e-05 4.254652636029969 39.62104592107429 6.294000595749897e-05 7.27220521664304e-05 -6.197941558557425e-05 -0.00016208833265200122 -3.210982450050044e-05 0.00013208475277288762 2.700086058492015e-05 -9.69627362219072e-05 0.00015227696322646058 -9.625401813554874e-05 -1.1150157414583506e-06 -1.3410289753031495e-05
2026 6 24 23 49 56 7.624725029717224 66.43709396966143 0.6532333667272953 20.7081 -156.2567 3048.0 0.012723767095436534 -0.009131418099933853 0.012545609846711159 -0.009306618012487888 0.00017815724872537533 0.00017519991255403496 3.1955854317397954 0.6532333667272953 4.848451919399659e-05 7.27220521664304e-05 -1.2962093556580785e-06 -1.84660038123521e-06 -4.422108552157154e-07 8.41702660347032e-05 2.027981226926191e-05 -9.69627362219072e-05 0.0001259690650515053 -0.00014616893266159098 -4.198961154062297e-05 -2.2109584743450383e-07
2026 6 25 0 0 2 7.793519247444545 125.7710387634437 1.6902859879243117 20.7081 -156.2567 3048.0 0.0054366550501000754 -0.021702930373612594 0.005715303122997284 -0.021722443401813507 -0.0002786480728972085 1.9513028200912608e-05 -0.591216670118369 1.6902859879243117 4.8502472729374306e-05 7.27220521664304e-05 -4.9474727039413774e-06 9.925006694259142e-07 -1.1445332893815915e-06 -1.7485511640268485e-05 -3.751977012215567e-06 -9.69627362219072e-05 -2.6159097939437008e-05 -0.0002155580772840098 -3.953558028710976e-05 -5.72100618159035e-07
2026 6 25 0 11 5 7.978190149501326 102.14687889953461 -31.609158782817325 20.7081 -156.2567 3048.0 0.019539825922088444 -0.019272446240591806 0.019595811143517494 -0.019232656806707382 -5.598522142905016e-05 -3.9789433884423325e-05 1.1683982228656848 -31.609158782817325 5.6926856436019925e-05 7.27220521664304e-05 9.95806724507653e-05 4.043224565236947e-05 2.3869296492723827e-05 4.0088289993406444e-05 7.4148844152650136e-06 -9.69627362219072e-05 5.109855611411073e-05 -0.00020803900060429638 -9.316301708878208e-05 1.0698555988944657e-05
2026 6 25 0 38 57 8.443906210377959 92.93970904243109 -32.38580979957344 20.7081 -156.2567 3048.0 0.02348339014831749 -0.014895276455823945 0.02387804351747036 -0.014805315993726254 -0.00039465336915286975 -8.996046209769175e-05 2.2479256075492193 -32.38580979957344 5.74110477069343e-05 7.27220521664304e-05 8.952045741665822e-05 7.681546433539207e-05 2.460029716761126e-05 7.452738177459444e-05 1.426577705091901e-05 -9.69627362219072e-05 9.41951823455676e-05 -0.00018146432705573205 -8.670116046001367e-05 1.0961424243165736e-05
2026 6 25 0 48 13 8.598773512976932 198.9140309149571 13.246181169061954 20.7081 -156.2567 3048.0 0.0005124158770404795 -0.02111306158198981 0.0008182799210771918 -0.021146848797798157 -0.0003058640440367123 3.378721580834729e-05 -4.662161881353542 13.246181169061954 4.980649313163999e-05 7.27220521664304e-05 -1.3705747909831206e-05 4.823807156514105e-05 -9.129949105218512e-06 -0.00010940058142668877 -2.9586994227622148e-05 -9.69627362219072e-05 -0.00015938298833064607 -7.485894568933644e-05 -3.2804416729325296e-05 -4.483352810829933e-06
2026 6 25 0 49 35 8.621613654729577 168.08376688942008 25.081289931017565 20.7081 -156.2567 3048.0 0.0008783247937017205 -0.021952692723174662 0.0009299800149165094 -0.021910402923822403 -5.165522121478884e-05 -4.2289799352258906e-05 -2.5839708045650944 25.081289931017565 5.352873881146297e-05 7.27220521664304e-05 -6.192903971017759e-05 6.392610533633691e-05 -1.8152823689306898e-05 -7.836698754419239e-05 -1.6398385818558425e-05 -9.69627362219072e-05 -0.00010623177570013578 -0.00017012160816101866 -1.3415389219264377e-06 -8.489108693009918e-06
2026 6 25 1 13 36 9.022987365389477 158.64538194583577 -5.4322016435373355 20.7081 -156.2567 3048.0 0.004401384401647133 -0.023785777861974205 0.004431260284036398 -0.023750396445393562 -2.987588238926534e-05 -3.5381416580642505e-05 -1.553371430999574 -5.4322016435373355 4.870008427175392e-05 7.27220521664304e-05 1.4820133502538792e-05 -8.206371095975681e-06 3.6882649940497414e-06 -4.5047514440770064e-05 -9.857999943364114e-06 -9.69627362219072e-05 -6.711960930034693e-05 -0.0002003730562602636 -5.252334066626005e-05 1.838603609350512e-06
2026 6 25 1 37 16 9.41851177164509 142.91287352153796 3.8266109730133335 20.7081 -156.2567 3048.0 0.005950438295184213 -0.020418898313377978 0.005762184504419565 -0.020446032285690308 0.00018825379076464754 2.7133972312329974e-05 -0.1090131297907746 3.8266109730133335 4.8589694957399704e-05 7.27220521664304e-05 -1.1344989426445926e-05 4.1640308119565794e-07 -2.5941968644947546e-06 -3.242405011367741e-06 -6.918187149945694e-07 -9.69627362219072e-05 -4.842073625276232e-06 -0.00021807731358890783 -3.519971247213041e-05 -1.2951692901409201e-06
2026 6 25 1 47 0 9.581178147230872 154.4992855762625 61.55709500111836 20.7081 -156.2567 3048.0 -0.010231335508617405 -0.016406034089727208 -0.010389607399702072 -0.01639251969754696 0.00015827189108466762 -1.3514392180249274e-05 -0.7187742245199615 61.55709500111836 0.00010179114076542238 7.27220521664304e-05 -0.0003077345784119044 7.534435987496749e-05 -7.160332186446657e-05 -4.452866174698036e-05 -4.5614822850513136e-06 -9.69627362219072e-05 -3.174226850868584e-05 -0.0002143149418079788 7.751548275485238e-05 -2.083484827645108e-05
